Account Name,Corporate Segment,PPG,Brand Filter,Brand Format Filter,Strategic Cell Filter,Nielsen SKU Name,Date,Year,Month,Quarter,Week,Period,Activity name,Mechanic,"Discount, NRV %",TE Off Inv,TE On Inv,COGS,GMAC,List Price Nov 2019 Price per PC,List Price July 2020 Price per PC,List_Price,Promo_Depth,Flag_promotype_N_pls_1,Coinvestment
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-09-11,2022,9,3,37,P10,21_Snickers EBA + BBP#2_21_Snickers EBA + BBP#2,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-09-18,2022,9,3,38,P10,21_Snickers EBA + BBP#2_21_Snickers EBA + BBP#2,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-09-25,2022,9,3,39,P10,21_Snickers EBA + BBP#2_21_Snickers EBA + BBP#2,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-10-02,2022,10,4,40,P10,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-10-09,2022,10,4,41,P11,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-10-16,2022,10,4,42,P11,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-10-23,2022,10,4,43,P11,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-10-30,2022,11,4,44,P11,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-11-06,2022,11,4,45,P12,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-11-13,2022,11,4,46,P12,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-11-20,2022,11,4,47,P12,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-11-27,2022,11,4,48,P12,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-12-04,2022,12,4,49,P13,,,0.0,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,0.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-12-11,2022,12,4,50,P13,21_Snickers EBA + BBP#3_21_Snickers EBA + BBP#3,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-12-18,2022,12,4,51,P13,21_Snickers EBA + BBP#3_21_Snickers EBA + BBP#3,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BARS,Big Bars,Multi,Multi,Transform Choco impulse,MARS(MARS) MAX MCH CARAM&NOUGA BR 0.081KG,2022-12-25,2022,12,4,52,P13,21_Snickers EBA + BBP#3_21_Snickers EBA + BBP#3,Single price off % discount,0.15,0.05,0.2528,14.453080357142856,0.6393942026660964,37.7,40.08,40.08,15.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-01-02,2022,1,1,1,P01,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-01-09,2022,1,1,2,P01,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-01-16,2022,1,1,3,P01,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-01-23,2022,1,1,4,P01,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-01-30,2022,2,1,5,P02,21_SPRING MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-02-06,2022,2,1,6,P02,21_SPRING MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-02-13,2022,2,1,7,P02,21_SPRING MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-02-20,2022,2,1,8,P02,21_SPRING MULTIBRAND_21_SPRING MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-02-27,2022,3,1,9,P03,21_SPRING MULTIBRAND_21_SPRING MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-03-06,2022,3,1,10,P03,21_SPRING MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-03-13,2022,3,1,11,P03,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-03-20,2022,3,1,12,P03,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-03-27,2022,3,1,13,P04,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-04-03,2022,4,2,14,P04,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-04-10,2022,4,2,15,P04,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-04-17,2022,4,2,16,P04,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-04-24,2022,4,2,17,P05,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-05-01,2022,5,2,18,P05,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-05-08,2022,5,2,19,P05,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-05-15,2022,5,2,20,P05,21_MAY (LAST BELL/GRADUATION),Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-05-22,2022,5,2,21,P06,21_MAY (LAST BELL/GRADUATION),Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-05-29,2022,6,2,22,P06,21_MAY (LAST BELL/GRADUATION),Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-06-05,2022,6,2,23,P06,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-06-12,2022,6,2,24,P06,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-06-19,2022,6,2,25,P07,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-06-26,2022,6,2,26,P07,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-07-03,2022,7,3,27,P07,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-07-10,2022,7,3,28,P07,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-07-17,2022,7,3,29,P08,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-07-24,2022,7,3,30,P08,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-07-31,2022,8,3,31,P08,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-08-07,2022,8,3,32,P08,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-08-14,2022,8,3,33,P09,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-08-21,2022,8,3,34,P09,21_TEACHER'S DAY_21_B2S MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-08-28,2022,8,3,35,P09,21_TEACHER'S DAY_21_B2S MULTIBRAND_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-09-04,2022,9,3,36,P09,21_TEACHER'S DAY_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-09-11,2022,9,3,37,P10,21_TEACHER'S DAY_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-09-18,2022,9,3,38,P10,21_TEACHER'S DAY_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-09-25,2022,9,3,39,P10,21_TEACHER'S DAY_21_TEACHER'S DAY_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-10-02,2022,10,4,40,P10,21_TEACHER'S DAY_21_TEACHER'S DAY_21_TEACHER'S DAY,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-10-09,2022,10,4,41,P11,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-10-16,2022,10,4,42,P11,,,0.0,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,0.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-10-23,2022,10,4,43,P11,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,In-out with % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-10-30,2022,11,4,44,P11,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-11-06,2022,11,4,45,P12,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-11-13,2022,11,4,46,P12,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-11-20,2022,11,4,47,P12,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-11-27,2022,11,4,48,P12,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-12-04,2022,12,4,49,P13,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-12-11,2022,12,4,50,P13,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-12-18,2022,12,4,51,P13,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,BOXES,A.Korkunov 192g,KORKUNOV,KORKUNOV@Boxes,Win in premium and gifting,KORKUNOV ASSORT A D.CH.COAT ASR. 0.192KG K A,2022-12-25,2022,12,4,52,P13,21_NEW YEAR MULTIBRAND_21_NEW YEAR MULTIBRAND,Single price off % discount,0.3,0.05,0.2528,120.92499999999998,0.5633846042749856,276.96,276.96,276.96,30.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-01-02,2022,1,1,1,P01,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-01-09,2022,1,1,2,P01,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-01-16,2022,1,1,3,P01,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-01-23,2022,1,1,4,P01,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-01-30,2022,2,1,5,P02,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-02-06,2022,2,1,6,P02,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-02-13,2022,2,1,7,P02,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-02-20,2022,2,1,8,P02,,,0.0,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,0.0,0,0
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-02-27,2022,3,1,9,P03,21_Orbit Reinforce chew EBA,2 + 1 free,0.25,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,25.0,1,8
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-03-06,2022,3,1,10,P03,21_Orbit Reinforce chew EBA,2 + 1 free,0.25,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,25.0,1,8
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-03-13,2022,3,1,11,P03,21_Orbit Reinforce chew EBA,2 + 1 free,0.25,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,25.0,1,8
Pyaterochka,GUM,Orbit OTC,Orbit,Orbit@Pellets,Reignite Core Gum,ORBIT(MARS) YAGODNIY MIKS BERRY MIX F 10P 0.0136KG WP,2022-03-20,2022,3,1,12,P03,21_Orbit Reinforce chew EBA,2 + 1 free,0.25,0.05,0.3491,4.900833333333335,0.7602332028701891,19.099999999999987,20.44,20.44,25.0,1,8
